INFO 2025-08-04 17:00:33,678 autoreload 10228 13136 Watching for file changes with StatReloader
WARNING 2025-08-07 21:53:52,225 basehttp 13476 5300 "POST /games/api/add-contestant/ HTTP/1.1" 400 235
WARNING 2025-08-07 21:53:52,416 log 13476 5300 Bad Request: /games/api/add-contestant/
WARNING 2025-08-07 21:53:52,418 basehttp 13476 5300 "POST /games/api/add-contestant/ HTTP/1.1" 400 235
WARNING 2025-08-07 21:53:52,644 log 13476 5300 Bad Request: /games/api/add-contestant/
WARNING 2025-08-07 21:53:52,645 basehttp 13476 5300 "POST /games/api/add-contestant/ HTTP/1.1" 400 235
WARNING 2025-08-07 21:53:52,833 log 13476 5300 Bad Request: /games/api/add-contestant/
WARNING 2025-08-07 21:53:52,834 basehttp 13476 5300 "POST /games/api/add-contestant/ HTTP/1.1" 400 235
WARNING 2025-08-07 21:53:52,879 log 13476 5868 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:53:52,881 basehttp 13476 5868 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:53:52,965 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:52,967 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:54,000 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:54,002 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:54,387 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:54,388 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:55,995 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:55,997 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:56,298 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:56,300 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
INFO 2025-08-07 21:53:56,586 views 13476 5300 Display page accessed for session: 6d337aa2-fd58-417e-a8b9-572c39a513d7
INFO 2025-08-07 21:53:56,712 basehttp 13476 5300 "GET /games/letters/display/display-6d337aa2/ HTTP/1.1" 200 30671
INFO 2025-08-07 21:53:56,799 basehttp 13476 5300 "GET /games/api/session-state/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 200 1161
WARNING 2025-08-07 21:53:57,717 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:57,720 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:58,775 log 13476 17056 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:53:58,777 basehttp 13476 17056 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:53:58,999 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:59,000 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:59,071 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:53:59,072 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:53:59,893 log 13476 9912 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:53:59,895 basehttp 13476 9912 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
INFO 2025-08-07 21:53:59,907 basehttp 13476 5300 "GET /games/letters/session/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 200 34410
INFO 2025-08-07 21:54:00,003 basehttp 13476 5300 "GET /games/api/session-state/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 200 1161
WARNING 2025-08-07 21:54:01,001 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:01,003 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:02,046 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:02,048 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:02,988 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:02,990 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:03,095 log 13476 12296 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:03,096 basehttp 13476 12296 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:04,857 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:04,859 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:04,961 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:04,963 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:06,402 log 13476 5300 Bad Request: /games/api/add-contestant/
WARNING 2025-08-07 21:54:06,403 basehttp 13476 5300 "POST /games/api/add-contestant/ HTTP/1.1" 400 235
WARNING 2025-08-07 21:54:06,918 log 13476 9016 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:06,920 basehttp 13476 9016 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:06,965 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:06,967 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:07,012 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:07,014 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:08,174 log 13476 16456 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:08,176 basehttp 13476 16456 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:08,838 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:08,840 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:08,953 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:08,955 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:10,848 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:10,850 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:10,948 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:10,950 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
INFO 2025-08-07 21:54:11,829 basehttp 13476 6084 "GET /games/api/session-state/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 200 1161
WARNING 2025-08-07 21:54:12,834 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:12,835 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:12,957 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:12,959 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:14,834 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:14,836 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:14,950 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:14,951 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:16,280 log 13476 13976 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:16,282 basehttp 13476 13976 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:16,629 log 13476 13880 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:16,631 basehttp 13476 13880 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:16,796 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:16,798 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:16,997 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:16,998 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:18,832 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:18,834 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:18,955 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:18,957 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:20,840 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:20,841 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:20,934 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:20,935 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:21,895 log 13476 16600 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:21,897 basehttp 13476 16600 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:22,844 log 13476 11468 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:22,845 basehttp 13476 11468 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:22,857 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:22,858 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:22,940 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:22,941 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:24,846 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:24,847 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:24,951 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:24,953 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:24,974 log 13476 6672 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:24,976 basehttp 13476 6672 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:26,856 log 13476 6084 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:26,858 basehttp 13476 6084 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
INFO 2025-08-07 21:54:26,876 basehttp 13476 5300 "GET /games/api/session-state/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 200 1161
WARNING 2025-08-07 21:54:26,965 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:26,967 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:28,848 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:28,850 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:28,984 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:28,985 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:28,994 log 13476 10640 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:28,996 basehttp 13476 10640 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:30,767 log 13476 9632 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:30,768 basehttp 13476 9632 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:30,807 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:30,809 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:30,985 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:30,986 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:32,798 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:32,800 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:33,020 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:33,021 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:33,036 log 13476 16156 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:33,037 basehttp 13476 16156 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:34,841 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:34,843 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:34,951 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:34,953 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:36,842 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:36,844 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:37,034 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:37,036 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:37,045 log 13476 15164 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:37,047 basehttp 13476 15164 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:38,547 log 13476 9020 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:38,548 basehttp 13476 9020 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:38,810 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:38,811 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:38,970 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:38,971 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:40,849 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:40,850 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:41,030 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:41,032 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:41,047 log 13476 5284 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:41,049 basehttp 13476 5284 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
INFO 2025-08-07 21:54:41,843 basehttp 13476 5300 "GET /games/api/session-state/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 200 1161
WARNING 2025-08-07 21:54:42,813 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:42,814 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:42,997 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:42,998 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:44,836 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:44,838 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:45,018 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:45,020 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:45,035 log 13476 16268 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:45,037 basehttp 13476 16268 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:46,814 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:46,816 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:47,000 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:47,002 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:47,715 log 13476 13216 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:47,716 basehttp 13476 13216 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:48,841 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:48,842 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:49,049 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:49,050 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:49,071 log 13476 18276 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:49,072 basehttp 13476 18276 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:50,831 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:50,833 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:50,988 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:50,989 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:52,845 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:52,847 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:52,963 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:52,964 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:52,973 log 13476 10516 Not Found: /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/
WARNING 2025-08-07 21:54:52,974 basehttp 13476 10516 "GET /ws/letters/6d337aa2-fd58-417e-a8b9-572c39a513d7/ HTTP/1.1" 404 3273
WARNING 2025-08-07 21:54:54,826 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:54,827 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:54,942 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:54,943 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
WARNING 2025-08-07 21:54:56,832 log 13476 5300 Not Found: /games/api/check-http-buzz/
WARNING 2025-08-07 21:54:56,833 basehttp 13476 5300 "GET /games/api/check-http-buzz/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 404 8251
INFO 2025-08-07 21:54:56,844 basehttp 13476 6084 "GET /games/api/session-state/?session_id=6d337aa2-fd58-417e-a8b9-572c39a513d7 HTTP/1.1" 200 1161
